date,us_cape,change,month_over_month_pct,source_method,source_note
1950-01-01,10.75,0.22,2.06,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1950-02-01,10.91,0.17,1.54,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1950-03-01,10.91,0.00,-0.01,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1950-04-01,11.18,0.27,2.45,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1950-05-01,11.46,0.28,2.54,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1950-06-01,11.55,0.09,0.81,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1950-07-01,10.54,-1.01,-8.78,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1950-08-01,11.04,0.50,4.75,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1950-09-01,11.34,0.30,2.69,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1950-10-01,11.66,0.33,2.87,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1950-11-01,11.54,-0.12,-1.03,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1950-12-01,11.31,-0.24,-2.04,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1951-01-01,11.90,0.59,5.21,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1951-02-01,12.14,0.25,2.07,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1951-03-01,11.84,-0.30,-2.47,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1951-04-01,11.95,0.11,0.92,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1951-05-01,11.86,-0.09,-0.73,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1951-06-01,11.62,-0.25,-2.09,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1951-07-01,11.78,0.16,1.40,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1951-08-01,12.26,0.48,4.07,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1951-09-01,12.44,0.19,1.53,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1951-10-01,12.31,-0.14,-1.09,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1951-11-01,11.85,-0.46,-3.72,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1951-12-01,12.15,0.30,2.49,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1952-01-01,12.53,0.38,3.13,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1952-02-01,12.36,-0.16,-1.30,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1952-03-01,12.36,0.00,-0.01,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1952-04-01,12.24,-0.12,-0.97,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1952-05-01,12.20,-0.04,-0.35,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1952-06-01,12.45,0.25,2.03,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1952-07-01,12.67,0.22,1.78,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1952-08-01,12.68,0.01,0.07,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1952-09-01,12.43,-0.24,-1.92,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1952-10-01,12.13,-0.30,-2.44,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1952-11-01,12.47,0.34,2.82,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1952-12-01,12.93,0.46,3.69,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1953-01-01,13.01,0.08,0.59,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1953-02-01,12.86,-0.15,-1.16,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1953-03-01,12.83,-0.02,-0.19,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1953-04-01,12.16,-0.67,-5.23,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1953-05-01,12.14,-0.02,-0.18,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1953-06-01,11.62,-0.52,-4.26,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1953-07-01,11.75,0.13,1.08,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1953-08-01,11.72,-0.04,-0.30,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1953-09-01,11.14,-0.58,-4.91,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1953-10-01,11.39,0.25,2.27,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1953-11-01,11.64,0.25,2.21,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1953-12-01,11.75,0.11,0.95,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1954-01-01,12.00,0.25,2.11,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1954-02-01,12.22,0.21,1.77,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1954-03-01,12.42,0.21,1.68,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1954-04-01,12.91,0.49,3.93,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1954-05-01,13.31,0.40,3.13,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1954-06-01,13.36,0.05,0.34,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1954-07-01,13.83,0.48,3.56,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1954-08-01,14.04,0.21,1.51,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1954-09-01,14.36,0.31,2.24,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1954-10-01,14.62,0.26,1.83,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1954-11-01,15.12,0.50,3.41,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1954-12-01,15.79,0.67,4.44,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1955-01-01,15.99,0.20,1.28,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1955-02-01,16.44,0.45,2.80,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1955-03-01,16.22,-0.22,-1.33,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1955-04-01,16.69,0.47,2.87,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1955-05-01,16.52,-0.17,-1.00,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1955-06-01,17.37,0.85,5.16,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1955-07-01,18.45,1.08,6.24,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1955-08-01,18.22,-0.23,-1.26,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1955-09-01,18.84,0.62,3.41,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1955-10-01,17.77,-1.07,-5.69,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1955-11-01,18.84,1.06,5.98,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1955-12-01,18.94,0.11,0.57,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1956-01-01,18.29,-0.65,-3.43,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1956-02-01,18.27,-0.03,-0.14,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1956-03-01,19.37,1.11,6.05,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1956-04-01,19.37,0.00,0.00,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1956-05-01,18.54,-0.83,-4.26,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1956-06-01,18.16,-0.39,-2.08,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1956-07-01,18.86,0.70,3.85,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1956-08-01,18.67,-0.19,-0.99,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1956-09-01,17.84,-0.83,-4.47,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1956-10-01,17.42,-0.42,-2.34,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1956-11-01,17.12,-0.30,-1.71,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1956-12-01,17.20,0.08,0.45,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1957-01-01,16.72,-0.48,-2.79,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1957-02-01,15.84,-0.87,-5.23,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1957-03-01,15.90,0.06,0.36,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1957-04-01,16.12,0.22,1.40,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1957-05-01,16.60,0.47,2.94,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1957-06-01,16.73,0.13,0.79,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1957-07-01,16.87,0.14,0.83,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1957-08-01,15.87,-1.00,-5.93,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1957-09-01,15.16,-0.71,-4.48,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1957-10-01,14.15,-1.01,-6.65,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1957-11-01,13.74,-0.41,-2.92,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1957-12-01,13.67,-0.06,-0.46,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1958-01-01,13.79,0.12,0.84,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1958-02-01,13.78,0.00,-0.03,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1958-03-01,13.93,0.14,1.02,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1958-04-01,13.91,-0.01,-0.09,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1958-05-01,14.32,0.41,2.95,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1958-06-01,14.64,0.31,2.18,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1958-07-01,14.96,0.32,2.20,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1958-08-01,15.54,0.59,3.93,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1958-09-01,15.93,0.39,2.49,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1958-10-01,16.56,0.63,3.94,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1958-11-01,16.99,0.43,2.59,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1958-12-01,17.36,0.37,2.17,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1959-01-01,17.98,0.62,3.58,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1959-02-01,17.76,-0.22,-1.23,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1959-03-01,18.20,0.44,2.49,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1959-04-01,18.43,0.23,1.26,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1959-05-01,18.69,0.26,1.42,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1959-06-01,18.45,-0.24,-1.31,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1959-07-01,19.09,0.64,3.48,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1959-08-01,18.96,-0.13,-0.69,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1959-09-01,18.12,-0.84,-4.41,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1959-10-01,18.02,-0.10,-0.56,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1959-11-01,18.07,0.05,0.28,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1959-12-01,18.62,0.55,3.06,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1960-01-01,18.34,-0.29,-1.54,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1960-02-01,17.55,-0.79,-4.32,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1960-03-01,17.29,-0.26,-1.48,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1960-04-01,17.43,0.14,0.83,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1960-05-01,17.26,-0.17,-1.00,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1960-06-01,17.82,0.57,3.29,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1960-07-01,17.38,-0.45,-2.51,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1960-08-01,17.58,0.21,1.18,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1960-09-01,17.05,-0.53,-3.01,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1960-10-01,16.61,-0.45,-2.62,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1960-11-01,17.15,0.54,3.26,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1960-12-01,17.56,0.42,2.43,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1961-01-01,18.47,0.91,5.17,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1961-02-01,19.23,0.76,4.13,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1961-03-01,19.84,0.61,3.17,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1961-04-01,20.38,0.54,2.71,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1961-05-01,20.60,0.22,1.06,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1961-06-01,20.33,-0.27,-1.29,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1961-07-01,20.15,-0.19,-0.91,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1961-08-01,20.94,0.80,3.95,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1961-09-01,20.71,-0.24,-1.13,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1961-10-01,20.92,0.22,1.06,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1961-11-01,21.86,0.93,4.46,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1961-12-01,22.04,0.18,0.84,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1962-01-01,21.20,-0.84,-3.83,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1962-02-01,21.45,0.25,1.20,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1962-03-01,21.44,-0.01,-0.04,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1962-04-01,20.66,-0.78,-3.66,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1962-05-01,19.09,-1.57,-7.59,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1962-06-01,16.83,-2.26,-11.85,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1962-07-01,17.14,0.31,1.86,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1962-08-01,17.57,0.43,2.51,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1962-09-01,17.32,-0.25,-1.42,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1962-10-01,16.74,-0.58,-3.36,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1962-11-01,17.85,1.11,6.66,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1962-12-01,18.59,0.73,4.10,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1963-01-01,19.26,0.67,3.62,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1963-02-01,19.47,0.21,1.09,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1963-03-01,19.29,-0.18,-0.93,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1963-04-01,20.15,0.86,4.47,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1963-05-01,20.51,0.36,1.77,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
1963-06-01,20.38,-0.12,-0.60,OFFICIALDATA_SHILLER_MONTHLY,"Monthly Shiller PE/CAPE table from OfficialData, based on Robert Shiller and S&P 500 data."
